Id,SalePrice,OverallQual,ExterQual,GarageCars,YearBuilt,YearRemodAdd,KitchenQual,Foundation,HalfBath,GrLivArea,BsmtQual,LotArea,FullBath,TotRmsAbvGrd
1352,171000,6,TA,2,1962,1962,TA,CBlock,1,1716,TA,9247,1,8
1353,134900,6,Gd,2,1937,2000,TA,BrkTil,0,1176,TA,6000,1,4
1354,410000,8,Gd,3,1995,1996,Gd,PConc,1,3238,Gd,14720,2,9
1355,235000,7,Gd,3,2000,2000,Gd,PConc,1,1865,Gd,10316,2,7
1356,170000,7,TA,2,1968,1992,Gd,CBlock,0,1920,TA,10192,3,8
1357,110000,5,TA,1,1966,1966,TA,CBlock,0,892,TA,9477,1,5
1358,149900,5,TA,2,1971,2008,TA,CBlock,1,1078,TA,12537,1,6
1359,177500,6,Gd,2,2000,2000,Gd,PConc,1,1573,Gd,2117,2,5
1360,315000,9,Gd,3,2004,2005,Ex,PConc,0,1980,Ex,16737,2,8
1361,189000,5,TA,2,1921,1998,TA,BrkTil,1,2601,TA,9842,3,8
1362,260000,7,Gd,2,2005,2005,Gd,PConc,0,1530,Ex,16158,2,7
1363,104900,4,TA,1,1920,2007,TA,BrkTil,0,1738,TA,12513,2,7
1364,156932,6,TA,2,2006,2007,Gd,PConc,1,1412,Gd,8499,2,6
1365,144152,7,Gd,2,2005,2005,Gd,PConc,1,1200,Gd,3180,2,4
1366,216000,7,Gd,2,2000,2000,Gd,PConc,1,1674,Gd,7500,2,7
1367,193000,7,Gd,2,1999,1999,Gd,PConc,1,1790,Gd,9179,2,7
1368,127000,5,TA,1,1977,1977,TA,PConc,0,1475,TA,2665,2,6
1369,144000,6,Gd,2,2003,2004,Gd,PConc,0,848,Gd,4435,1,4
1370,232000,8,Gd,2,2003,2003,Gd,PConc,0,1668,Gd,10635,2,8
1371,105000,4,Fa,1,1920,1950,TA,PConc,0,1374,TA,5400,1,6
1372,165500,6,TA,1,1955,1996,Gd,CBlock,0,1661,TA,9600,1,8
1373,274300,7,TA,2,1998,1998,Gd,PConc,1,2097,Gd,9750,2,8
1374,466500,10,Ex,3,2001,2002,Ex,PConc,1,2633,Ex,11400,2,8
1375,250000,7,Gd,3,2005,2005,Gd,PConc,1,1958,Gd,10625,2,9
1376,239000,8,Gd,3,2007,2007,Gd,PConc,0,1571,Gd,10991,2,7
1377,91000,6,TA,1,1930,1950,TA,BrkTil,0,790,Gd,6292,1,4
1378,117000,5,TA,2,1941,1960,TA,CBlock,0,1604,TA,10998,2,6
1379,83000,6,TA,1,1973,1973,TA,CBlock,1,987,TA,1953,1,5
1380,167500,5,TA,2,2006,2007,Gd,PConc,1,1394,Gd,9735,2,7
1381,58500,3,TA,1,1914,1950,TA,BrkTil,0,864,TA,8212,1,5
1382,237500,6,TA,2,1970,1970,TA,CBlock,1,2117,TA,12925,2,7
1383,157000,7,TA,2,1920,1950,Gd,BrkTil,1,1762,Fa,7200,1,8
1384,112000,5,TA,2,1918,2007,Gd,BrkTil,0,1416,TA,25339,2,7
1385,105000,6,TA,1,1939,1950,TA,BrkTil,0,1258,TA,9060,1,6
1386,125500,4,TA,1,1922,2007,Gd,BrkTil,0,1154,TA,5436,1,7
1387,250000,7,TA,2,1978,1978,Gd,CBlock,1,2784,Gd,16692,3,12
1388,136000,6,TA,1,1916,1950,Gd,BrkTil,0,2526,TA,8520,2,10
1389,377500,9,Ex,3,2006,2007,Ex,PConc,0,1746,Ex,14892,2,7
1390,131000,6,TA,2,1941,1950,TA,BrkTil,0,1218,TA,6000,1,6
1391,235000,7,Gd,2,2000,2000,Gd,PConc,0,1525,Gd,9100,2,6
1392,124000,5,TA,3,1967,1967,TA,CBlock,0,1584,TA,8944,2,8
1393,123000,5,TA,1,1967,1967,TA,CBlock,0,900,TA,7838,1,6
1394,163000,6,TA,2,1905,2000,TA,BrkTil,0,1912,Fa,10800,2,7
1395,246578,7,Gd,3,2006,2006,Gd,PConc,0,1500,Gd,4045,2,6
1396,281213,8,Gd,3,2005,2006,Gd,PConc,1,2482,Gd,12665,2,9
1397,160000,5,TA,2,1948,1950,TA,CBlock,0,1687,TA,57200,1,7
1398,137500,5,TA,1,1920,2004,TA,BrkTil,1,1513,TA,6120,1,8
1399,138000,5,TA,1,1950,1982,TA,CBlock,1,1904,TA,7200,1,7
1400,137450,6,TA,1,1925,1990,Gd,BrkTil,1,1608,TA,6171,2,7
1401,120000,6,TA,1,1929,1950,TA,BrkTil,0,1158,TA,6000,1,5
1402,193000,6,TA,2,2004,2004,TA,PConc,1,1593,TA,7415,2,8
1403,193879,7,Gd,2,2006,2006,Gd,PConc,0,1294,Gd,6762,2,6
1404,282922,8,Gd,3,2007,2007,Gd,PConc,0,1464,Gd,15256,2,6
1405,105000,3,TA,3,1915,1950,TA,PConc,0,1214,TA,10410,1,6
1406,275000,8,Gd,2,2004,2005,Gd,PConc,0,1646,Ex,3842,2,5
1407,133000,5,TA,2,1972,2007,TA,CBlock,0,768,Gd,8445,1,5
1408,112000,5,TA,0,1985,1985,TA,CBlock,0,833,TA,8780,1,5
1409,125500,4,TA,2,1910,1950,TA,CBlock,0,1363,Fa,7740,1,6
1410,215000,7,TA,2,1986,1991,TA,CBlock,1,2093,Gd,20544,2,7
1411,230000,7,Gd,2,2001,2001,Gd,PConc,1,1840,Gd,12420,2,6
1412,140000,6,TA,1,1950,2005,TA,CBlock,1,1668,TA,9600,1,6
1414,257000,8,Gd,2,2005,2006,Gd,PConc,0,1844,Gd,10994,2,7
1415,207000,6,TA,2,1923,2000,Gd,BrkTil,1,1848,TA,13053,1,8
1416,175900,7,Gd,3,2007,2007,Gd,PConc,0,1569,Gd,3635,2,7
1417,122500,4,TA,2,1885,1950,TA,PConc,0,2290,TA,11340,2,11
1418,340000,8,Gd,3,1998,1998,Gd,PConc,1,2450,Gd,16545,2,7
1419,124000,5,TA,1,1963,1963,TA,CBlock,1,1144,TA,9204,1,6
1420,223000,6,Gd,2,1969,1969,Gd,CBlock,0,1844,TA,16381,2,7
1421,179900,6,TA,2,1968,1968,TA,CBlock,1,1416,TA,11700,2,7
1422,127500,6,TA,2,1977,1977,TA,CBlock,0,1069,Gd,4043,2,4
1423,136500,6,Gd,2,2003,2003,Gd,PConc,0,848,Gd,4435,1,3
1424,274970,6,Gd,2,1966,1966,Gd,CBlock,0,2201,Gd,19690,2,8
1425,144000,5,TA,1,1958,1983,TA,CBlock,0,1344,TA,9503,1,6
1426,142000,6,Gd,2,1959,1959,Gd,CBlock,0,1252,TA,10721,1,7
1427,271000,7,Gd,2,1994,1994,Gd,PConc,1,2127,Gd,10944,2,5
1428,140000,5,TA,1,1945,1950,TA,CBlock,1,1558,TA,10930,1,6
1429,119000,5,TA,1,1940,1992,Gd,CBlock,0,804,TA,7200,1,4
1430,182900,6,Gd,2,1981,1981,Gd,CBlock,0,1440,Gd,12546,2,7
1431,192140,5,Gd,2,2005,2005,TA,PConc,1,1838,Gd,21930,2,7
1432,143750,6,TA,2,1976,1976,TA,CBlock,0,958,Gd,4928,2,5
1433,64500,4,TA,1,1927,2007,TA,BrkTil,0,968,TA,10800,2,5
1434,186500,6,TA,2,2000,2000,TA,PConc,1,1792,Gd,10261,2,8
1435,160000,5,TA,2,1977,1977,TA,CBlock,0,1126,TA,17400,2,5
1436,174000,6,Gd,2,1962,2005,Gd,CBlock,1,1537,TA,8400,1,7
1437,120500,4,TA,2,1971,1971,TA,PConc,0,864,TA,9000,1,5
1438,394617,8,Ex,3,2008,2008,Ex,PConc,0,1932,Ex,12444,2,7
1439,149700,6,TA,2,1957,1996,TA,CBlock,0,1236,TA,7407,1,6
1440,197000,7,TA,2,1979,1979,TA,CBlock,1,1725,TA,11584,2,6
1441,191000,6,TA,2,1922,1994,TA,BrkTil,0,2555,Ex,11526,2,11
1442,149300,6,Gd,2,2004,2004,Gd,PConc,0,848,Gd,4426,1,3
1443,310000,10,Ex,3,2008,2008,Ex,PConc,1,2007,Ex,11003,2,10
1444,121000,6,TA,1,1916,1950,Fa,BrkTil,0,952,TA,8854,1,4
1445,179600,7,Gd,2,2004,2004,Gd,PConc,0,1422,Gd,8500,2,7
1446,129000,6,TA,1,1966,1966,TA,CBlock,0,913,TA,8400,1,6
1447,157900,5,TA,1,1962,1962,TA,CBlock,0,1188,TA,26142,1,6
1448,240000,8,Gd,2,1995,1996,Gd,PConc,1,2090,Gd,10000,2,8
1449,112000,4,TA,1,1910,2000,TA,CBlock,1,1346,Fa,11767,1,6
1450,92000,5,TA,0,1970,1970,Ex,CBlock,0,630,Gd,1533,1,3
1451,136000,5,TA,0,1974,1974,TA,CBlock,2,1792,Gd,9000,2,8
1452,287090,8,Gd,3,2008,2009,Ex,PConc,0,1578,Gd,9262,2,7
1453,145000,5,TA,2,2005,2005,TA,PConc,0,1072,Gd,3675,1,5
1454,84500,5,TA,0,2006,2006,TA,PConc,0,1140,Gd,17217,1,6
1455,185000,7,Gd,2,2004,2005,Gd,PConc,0,1221,Gd,7500,2,6
1456,175000,6,TA,2,1999,2000,TA,PConc,1,1647,Gd,7917,2,7
1457,210000,6,TA,2,1978,1988,TA,CBlock,0,2073,Gd,13175,2,7
1458,266500,7,Ex,1,1941,2006,Gd,Stone,0,2340,TA,9042,2,9
1459,142125,5,TA,1,1950,1996,Gd,CBlock,0,1078,TA,9717,1,5
1460,147500,5,Gd,1,1965,1965,TA,CBlock,1,1256,TA,9937,1,6
